,full_name,spec,class,ad,q,a,e,dv,per,price,profit,moid,diameter,profitable
637,2258 Viipuri (1939 TA),C,MBA,2.911214455025174,2.475294578374237,2.693254516699705,0.08092808792262035,9.846445,1614.412539406612,1.4092833634159142e+16,1108604308228668.0,1.49143,26.255,1
638,1403 Idelsonia (1936 QA),Cgh,MBA,3.516056412157767,1.916180546205128,2.716118479181448,0.2945151101130888,9.263389,1635.014062429228,1.454196570471741e+16,1220088196307851.2,0.910033,26.531,1
639,1716 Peter (1934 GF),C,MBA,2.980377133676923,2.488746800224446,2.734561966950685,0.08989197161999128,10.029386,1651.69586180335,1.474847771898381e+16,1138136118394798.5,1.48968,26.656,1
640,3647 Dermott (1986 AD1),B,MBA,3.087552671293452,2.510784919760972,2.799168795527212,0.1030248251649017,10.229172,1710.574757628982,1.4870261516505718e+16,1124145162100130.8,1.50758,26.754,1
642,1539 Borrelly (1940 UB),B,MBA,3.743606290154893,2.546739294543532,3.145172792349212,0.1902704675753902,10.041722,2037.347881396395,1.4932042289880122e+16,1147908120278994.8,1.55306,26.791,1
643,1461 Jean-Jacques (1937 YL),M,MBA,3.276355185303105,2.974335159875587,3.125345172589346,0.04831786710734645,11.719707,2018.112677374294,1.514798647432387e+16,995923550286905.8,1.99643,35.145,1
644,824 Anastasia (1916 ZH),L,MBA,3.177001128341076,2.407625386424011,2.792313257382544,0.1377667315590268,10.054235,1704.294467891023,1.566505059382046e+16,1205449218819310.0,1.39678,32.457,1
645,853 Nansenia (1916 S28),Ch,MBA,2.556369865668718,2.067886806427549,2.312128336048133,0.1056349363539394,9.370644,1284.151700338236,1.635908541878269e+16,1359573847949282.0,1.0737,27.593,1
647,2659 Millis (1981 JX),B,MBA,3.451341510125816,2.804344647820077,3.127843078972947,0.1034254030605311,10.430898,2020.532600638509,1.658645534995053e+16,1226376418194856.8,1.82002,27.746,1
648,338 Budrosa (1892 F),Xk,MBA,2.975992432408987,2.846629879677325,2.911311156043156,0.02221723233930833,10.645146,1814.393008584375,1.6900966941657e+16,1225833553622499.0,1.86007,50.506,1
649,1135 Colchis (1929 TA),Xk,MBA,2.974059506210261,2.356273003772548,2.665166254991405,0.1159001809513202,9.720952,1589.22316041688,1.6987449310464194e+16,1354527603848613.8,1.35029,50.592,1
650,642 Clara (1907 ZY),L,MBA,3.589840211120924,2.805087257079832,3.197463734100378,0.1227149108325831,10.718526,2088.367221111434,1.7009235776214194e+16,1223034847752899.2,1.83185,33.36,1
651,5438 Lorre (1990 QJ),C,MBA,3.504646789703797,1.986782801466471,2.745714795585134,0.2764059819100506,11.943513,1661.810745375522,1.7225915911307362e+16,1115533941226269.0,1.09742,28.072,1
652,1263 Varsavia (1933 FF),Xc,MBA,3.168327247481672,2.162457360698213,2.665392304089943,0.188690776445927,12.965675,1589.425352351096,1.7276908588946246e+16,1030592691436257.5,1.32026,49.29,1
653,2957 Tatsuo (1934 CB1),K,MBA,3.299857733334303,2.737639076595626,3.018748404964965,0.09312115176839374,10.662601,1915.749870215662,1.7331279428800254e+16,1254152480368665.0,1.73588,22.473,1
654,1300 Marcelle (1934 CL),Cg,MBA,2.798955364420521,2.768132132966219,2.783543748693369,0.005536688882430998,10.78541,1696.272041888842,1.7451483198062918e+16,1250352916741046.0,1.78063,28.194,1
655,2816 Pien (1982 SO),B,MBA,3.240526666453309,2.214588725886756,2.727557696170033,0.1880689713744919,9.65876,1645.353979311,1.7517998459714018e+16,1405844890578475.5,1.22618,28.256,1
656,973 Aralia (1922 LR),Xk,OMB,3.572354739023606,2.852644377060662,3.212499558042134,0.1120171923699148,11.575464,2103.115100988021,1.8032625411307344e+16,1199911694336949.0,1.92359,51.609,1
657,1234 Elyna (1931 UF),K,MBA,3.275658361896817,2.754727864592743,3.01519311324478,0.08638426756412267,10.674599,1912.366492601186,1.828048579072114e+16,1321347332851382.8,1.77718,22.876,1
658,821 Fanny (1916 ZC),Ch,MBA,3.360280460133041,2.182096355096329,2.771188407614685,0.2125774093524807,9.467618,1684.99069642176,1.870986462487546e+16,1532681059142812.0,1.17175,28.856,1
659,572 Rebekka (1905 RB),C,MBA,2.778439736475031,2.021820444943453,2.400130090709242,0.157620475335984,9.434025,1358.158948864511,1.8801436225505548e+16,1550488361704583.0,1.0259,28.903,1
661,547 Praxedis (1904 PB),Xk,MBA,3.426380997223078,2.123090578246362,2.77473578773472,0.2348494629178217,10.489211,1688.227149932658,1.8941621687482616e+16,1397073734040147.2,1.1309,52.462,1
662,1702 Kalahari (A924 NC),L,MBA,3.266778893759873,2.443950024904545,2.855364459332209,0.1440847360423764,10.27758,1762.344271601275,1.905146478566618e+16,1432924156059033.2,1.45389,34.645,1
663,996 Hilaritas (1923 NM),B,MBA,3.521974233011318,2.657290642518992,3.089632437765155,0.1399330839363182,10.199711,1983.620788053901,1.9190418061584736e+16,1452140932552479.2,1.67188,29.128,1
664,1615 Bardwell (1950 BW),B,MBA,3.685588728145371,2.550015051408168,3.117801889776769,0.1821112624988671,10.044046,2010.810761336169,1.921216768331124e+16,1476792255731744.8,1.55978,29.139,1
665,614 Pia (1906 VQ),C,MBA,2.991068107345333,2.395343191668741,2.693205649507037,0.1105977398691469,9.937419,1614.368601050475,1.9369088166229424e+16,1509468816355166.0,1.41089,29.191,1
666,759 Vinifera (1913 SJ),X,MBA,3.156606945528037,2.080353676226323,2.61848031087718,0.2055110486855586,10.894691,1547.648730701565,1.9448667271556644e+16,1382065855643119.8,1.06646,52.926,1
667,2251 Tikhov (1977 SU1),Cb,MBA,3.113962535363995,2.305212715588177,2.709587625476086,0.1492385431959811,9.80499,1629.120569727058,1.9938533766501804e+16,1575415059550304.8,1.30583,29.488,1
668,564 Dudu (1905 QM),Xc,MBA,3.508918143163206,1.983721219285756,2.746319681224481,0.2776801503307552,10.372821,1662.359925219451,2.029785483825585e+16,1514958271842048.5,0.990992,52.01,1
669,3037 Alku (1944 BA),C,MBA,3.17808959869253,2.167392938664348,2.672741268678439,0.1890749156815937,10.923588,1596.003377459184,2.0764888791587724e+16,1470856011448588.0,1.19996,29.876,1
670,1428 Mombasa (1937 NO),Xc,MBA,3.206192201837241,2.414968457928913,2.810580329883077,0.140758073251947,11.120606,1721.045811045157,2.0834053686397736e+16,1447494425684733.0,1.47305,52.464,1
671,2444 Lederle (1934 CD),C,MBA,3.08824740178904,2.368016071243615,2.728131736516327,0.1320008342898279,10.72708,1645.873427128198,2.0867226712729564e+16,1504333812961042.2,1.40014,29.925,1
672,1650 Heckmann (1937 TG),C,MBA,2.831684444178792,2.038252730782309,2.43496858748055,0.1629244248726517,8.955338,1387.837030639891,2.1452077977174276e+16,1868969469691359.0,1.02463,30.202,1
673,417 Suevia (1896 CT),Xk,MBA,3.178859677784003,2.417774270149036,2.79831697396652,0.1359898493836733,9.971004,1709.793993566423,2.167616687853688e+16,1682163187878554.5,1.41916,54.874,1
674,838 Seraphina (1916 AH),P,MBA,3.281185768784701,2.5195007443019,2.900343256543301,0.1313094618653164,10.452656,1804.149517905475,2.213675726033375e+16,1636044922775349.0,1.53661,58.095,1
675,1815 Beethoven (1932 CE1),C,MBA,3.75343337314028,2.549547055272769,3.151490214206525,0.1910027060278565,10.066402,2043.489315183356,2.2307010829934524e+16,1710504799460458.2,1.5665,30.598,1
676,458 Hercynia (1900 FK),L,MBA,3.716325459111429,2.2695811914996,2.992953325305515,0.2416917523202853,10.241931,1891.247396002266,2.264299467012343e+16,1708321449663861.2,1.32145,36.698,1
677,706 Hirundo (1910 KX),Cgh,MBA,3.259306116606221,2.199305229348789,2.729305672977505,0.194188745099598,10.306812,1646.935889750913,2.2793860484895336e+16,1711570473834364.5,1.20435,30.819,1
678,418 Alemannia (1896 CV),M,MBA,2.902748703658235,2.282236661631662,2.592492682644949,0.1196747914045231,9.692382,1524.666070580941,2.2890165448261736e+16,1831914154716684.5,1.29109,40.33,1
679,3687 Dzus (A908 TC),Ch,MBA,3.273081930296505,2.179771655211313,2.726426792753909,0.2005024081319383,10.451891,1644.330787271839,2.304550672091485e+16,1706198828835479.8,1.22584,30.932,1
680,555 Norma (1905 PT),B,MBA,3.667218275732069,2.712721372934068,3.189969824333069,0.1496090802359798,10.319254,2081.029751416323,2.322296009374044e+16,1735528018319511.8,1.72827,31.04,1
681,1936 Lugano (1973 WD),Ch,MBA,3.041610423990623,2.313190865026154,2.677400644508388,0.1360311092138056,10.050274,1600.178652292908,2.3280991158473188e+16,1793884536359079.5,1.3483,31.037,1
682,880 Herba (1917 CK),C,MBA,3.965413561446607,2.027498294038976,2.996455927742792,0.3233678909583445,10.085297,1894.568309184094,2.351580882177004e+16,1803455835822982.2,1.08912,31.141,1
683,497 Iva (1902 KJ),M,MBA,3.707854305177265,1.995067438160564,2.851460871668915,0.3003349763684878,9.103741,1758.73153826458,2.393057655260319e+16,2043143032620513.8,0.9939,40.932,1
684,755 Quintilla (1908 CZ),M,MBA,3.619598252282432,2.744487735407245,3.182042993844838,0.1375076513057729,10.382399,2073.277773058438,2.4421487287352464e+16,1813828394547420.5,1.73787,41.21,1
685,3642 Frieden (1953 XL1),C,MBA,3.013283305625289,2.561178219984268,2.787230762804779,0.08110291614069132,10.862733,1699.643418502407,2.527513378392408e+16,1798014886152825.8,1.5765,31.899,1
686,3971 Voronikhin (1979 YM8),Ch,MBA,3.373952693047933,2.322432124288241,2.848192408668087,0.1845943703732116,10.372405,1755.708508146402,2.550640912892978e+16,1901085311072706.2,1.3636,31.996,1
687,3028 Zhangguoxi (1978 TA2),K,MBA,3.112815704414111,2.922429448768259,3.017622576591185,0.03154573688617477,11.013421,1914.678264950934,2.5559307881407556e+16,1789966543704803.0,1.92163,25.58,1
689,2448 Sholokhov (1975 BU),L,MBA,3.117980493684517,2.462526375567588,2.790253434626052,0.1174542265557273,11.273956,1702.408989768918,2.6183740412448348e+16,1794425757543228.2,1.52794,38.519,1
690,1277 Dolores (1933 HA),Cb,MBA,3.341029674577744,2.060006450444367,2.700518062511055,0.237181013879653,9.301029,1620.947901440172,2.690855684311193e+16,2247327897766936.0,1.05075,32.587,1
691,798 Ruth (1914 VT),M,MBA,3.122938990291589,2.907805764479119,3.015372377385354,0.03567274599746335,10.967676,1912.537040797414,2.8113432756911028e+16,1977145028238254.8,1.90131,43.19,1
692,1351 Uzbekistania (1934 TF),Xk,MBA,3.410335664896852,2.979962472298177,3.195149068597514,0.06734790511473446,11.093678,2086.099956940993,2.8350029123705212e+16,1968745426190037.5,2.00942,60.01,1
693,2379 Heiskanen (1941 ST),C,MBA,4.038645138800306,2.287773619994238,3.163209379397272,0.2767555524793755,9.605691,2054.898316998608,2.838493768294094e+16,2285192066769830.0,1.2756,33.157,1
694,1360 Tarka (1935 OD),Ch,MBA,3.198264141466181,2.071132681484753,2.634698411475467,0.2139014194323326,11.406149,1562.049496711178,2.8795247617173964e+16,1953801421519736.5,1.16653,33.316,1
695,2906 Caltech (1983 AE2),Xc,MBA,3.504799032543066,2.839777580067986,3.172288306305526,0.1048173098191018,14.284317,2063.751501987469,2.914845159059736e+16,1571766427109902.2,1.94884,58.678,1
696,671 Carnegia (1908 DV),Xk,MBA,3.299317946623309,2.886384401554118,3.092851174088714,0.06675612918731183,10.835954,1986.721358271887,2.9200245154846844e+16,2077740365147734.2,1.91758,60.604,1
697,919 Ilsebill (1918 EQ),C,MBA,3.002849677068401,2.541272522672367,2.772061099870384,0.08325522738615256,10.287673,1685.786705504518,2.927498480695629e+16,2200653646120865.2,1.54786,33.5,1
698,1071 Brita (1924 RE),Xk,MBA,3.110063658102411,2.498759651014761,2.804411654558586,0.1089897066455938,10.038961,1715.382881620015,2.9574764030981236e+16,2278909826503562.5,1.51579,60.862,1
699,2040 Chalonge (1974 HA),Ch,MBA,3.70296350522167,2.542566763064114,3.122765134142892,0.1857963523209456,10.940629,2015.61420123215,3.0338896782496284e+16,2138469980430498.2,1.60926,33.901,1
700,581 Tauntonia (1905 SH),Xk,OMB,3.319438450091871,3.101490480543138,3.210464465317505,0.0339433704847405,12.917446,2101.116957680763,3.048634762138298e+16,1817224685393198.8,2.12574,61.481,1
701,792 Metcalfia (1907 ZC),X,MBA,2.966169165064228,2.277270494702206,2.621719829883217,0.1313829690170802,9.82591,1550.521687865525,3.0969370706509776e+16,2443270978630613.5,1.30261,61.804,1
702,643 Scheherezade (1907 ZZ),P,OMB,3.554874886541033,3.170260480789401,3.362567683665217,0.05719058200969804,11.751941,2252.189757743714,3.1001140415205704e+16,2029690658981758.0,2.20656,64.997,1
703,1148 Rarahu (1929 NA),K,MBA,3.343725237122392,2.689912994861466,3.016819115991929,0.1083611938805209,10.772284,1913.913623530812,3.17990362234549e+16,2277567036224574.0,1.67656,27.512,1
704,1930 Lucifer (1964 UA),Cgh,MBA,3.309442150677574,2.488593079031934,2.899017614854754,0.1415736605806663,10.796002,1802.912742308839,3.180081051226074e+16,2274842165465964.5,1.4766,34.437,1
706,1284 Latvia (1933 OP),L,MBA,3.097952329193188,2.192105190779843,2.645028759986515,0.171235782407516,9.874517,1571.245419850869,3.1872743514612116e+16,2501752779006269.0,1.23005,41.128,1
708,1903 Adzhimushkaj (1972 JL),K,MBA,3.140485429146526,2.869822440444471,3.005153934795498,0.04503313217472056,11.070807,1902.823522230613,3.2251941018278784e+16,2247108535743491.2,1.88498,27.642,1
709,931 Whittemora (1920 GU),M,MBA,3.904995061127003,2.432702574276555,3.168848817701779,0.2323071518315971,10.409078,2060.396041493628,3.243406240854079e+16,2404124820566763.0,1.46205,45.298,1
710,965 Angelica (1921 KT),Xc,MBA,4.043700930586368,2.263454627902217,3.153577779244293,0.2822581885249649,11.446241,2045.520079801053,3.2517803309739356e+16,2191296897400296.2,1.32707,60.857,1
711,930 Westphalia (1920 GS),Ch,MBA,2.780651581414903,2.082232746700743,2.431442164057823,0.1436223417193218,10.178111,1384.823236961907,3.3163440629509028e+16,2528251076172413.0,1.0807,34.922,1
712,560 Delila (1905 QF),B,MBA,3.192835152022516,2.307001167894287,2.749918159958401,0.1610655176991939,9.892566,1665.628258827133,3.4255542694855052e+16,2681299624033988.5,1.32405,35.334,1
713,1427 Ruvuma (1937 KB),C,MBA,3.333262007599658,2.167797329296449,2.750529668448054,0.2118618627663823,9.702548,1666.18387669495,3.456152143336775e+16,2760544889677096.0,1.17218,35.406,1
714,1911 Schubart (1973 UD),P,OMB,4.650745633320092,3.29443688824945,3.972591260784771,0.1707083180768398,11.020517,2892.073001404284,3.4685321423902812e+16,2416012541123756.0,2.31146,67.476,1
715,1963 Bezovec (1975 CB),C,MBA,2.932666183599567,1.910966169015778,2.421816176307672,0.210936739249443,11.5509,1376.607687279084,3.4943618949905236e+16,2345585212798001.0,0.928514,35.536,1
716,337 Devosa (1892 E),X,MBA,2.709336762903914,2.05665306212382,2.382994912513867,0.1369460961399127,9.249095,1343.640542548207,3.5281836627203856e+16,2970964107966854.0,1.09062,64.549,1
717,1424 Sundmania (1937 AJ),X,MBA,3.375198777962686,3.00794925804933,3.191574018006008,0.05753423198732543,11.09454,2082.599732301057,3.5515196570349424e+16,2466143287093275.0,2.01387,64.691,1
718,1655 Comas Sola (1929 WG),B,MBA,3.433711709888001,2.124936584613835,2.779324147250918,0.2354484500429178,9.647462,1692.416410713848,3.605748294669694e+16,2896821688463689.5,1.14865,35.943,1
719,1330 Spiridonia (1925 DB),P,MBA,3.408894419035549,2.932964829373443,3.170929624204496,0.07504575094149318,11.728692,2062.425795572969,3.6156785742983976e+16,2374764647216840.5,1.94202,68.417,1
720,441 Bathilde (1898 ED),Xk,MBA,3.031601817843861,2.581923356615601,2.806762587229731,0.08010625182090884,10.359219,1717.540336658835,3.624481336596305e+16,2704718265328002.5,1.60079,65.131,1
721,516 Amherstia (1903 MG),X,MBA,3.411226091106191,1.952326735718826,2.681776413412509,0.272002421247889,9.61804,1604.103096024094,3.626652084597972e+16,2925912569473702.5,0.992689,65.144,1
722,1692 Subbotina (1936 QD),Cg,MBA,3.1730821028974,2.401187765971778,2.787134934434589,0.1384745186515723,9.759505,1699.555765556204,3.65579030300061e+16,2900499975700275.0,1.38745,36.075,1
723,1032 Pafuri (1924 SA),X,MBA,3.574554982070481,2.68134587290528,3.12795042748788,0.1427786548846547,10.633708,2020.636619460551,3.713176368956834e+16,2692850988177923.5,1.66571,65.658,1
724,1331 Solvejg (1933 QS),B,MBA,3.688044268862217,2.507172915536125,3.097608592199171,0.1906101623523267,10.00314,1991.307077406112,3.877442121115727e+16,2993495560504661.5,1.49146,36.824,1
725,604 Tekmessa (1906 TK),Xc,MBA,3.771053786341771,2.52530148264909,3.148177634495431,0.1978529245050594,10.079864,2040.268247530193,3.877892027148805e+16,2969698898149362.5,1.53399,64.536,1
726,1294 Antwerpia (1933 UB1),C,MBA,3.313887128343538,2.057248613327921,2.68556787083573,0.2339614143925099,9.418599,1607.506085368932,4.008261549889435e+16,3304085282723141.5,1.07527,37.199,1
728,347 Pariana (1892 Q),M,MBA,3.046189604151698,2.176864475346997,2.611527039749347,0.1664400014958563,9.923294,1541.488244774262,4.009360763627607e+16,3131980065066220.0,1.22027,48.615,1
729,336 Lacadiera (1892 D),Xk,MBA,2.466438860656782,2.036453208847188,2.251446034751985,0.09549099671335459,8.98915,1233.93061464932,4.036870791334043e+16,3508416732592722.0,1.0228,67.513,1
730,2378 Pannekoek (1935 CY),Cgh,MBA,3.300576536071148,2.477114613444857,2.888845574758003,0.1425243927576973,10.800169,1793.432011314415,4.173067643812275e+16,2984241255711394.5,1.54197,37.702,1
731,1794 Finsen (1970 GA),C,MBA,3.602426003648458,2.658283414509609,3.130354709079033,0.1508044098645647,11.122659,2022.966793630236,4.289693280267944e+16,2973159780043898.0,1.6585,38.05,1
732,877 Walkure (1915 S7),C,MBA,2.885442538171179,2.08651171335662,2.485977125763899,0.1606874851209784,9.131243,1431.673938159852,4.412606280021714e+16,3763248034790537.0,1.09697,38.41,1
733,1724 Vladimir (1932 DC),B,MBA,2.867161279177961,2.554218994926599,2.71069013705228,0.05772372872387189,10.706281,1630.114986902583,4.423053436979585e+16,3194675663764303.0,1.59452,38.476,1
735,783 Nora (1914 UL),C,MBA,2.880387462626216,1.804174719159975,2.342281090893095,0.2297360354507855,8.791035,1309.353596458541,4.519960649328962e+16,4023011844469275.5,0.792721,38.719,1
736,1639 Bower (1951 RB),C,MBA,2.958748424518865,2.18469219832747,2.571720311423167,0.1504938586737371,9.619415,1506.378225099091,4.567757055780503e+16,3685401622467735.0,1.21687,38.855,1
738,746 Marlu (1913 QY),P,MBA,3.847670212084664,2.372495824725211,3.110083018404938,0.2371599694653846,11.027444,2003.348013739865,4.626027122190694e+16,3236171074430429.5,1.40304,74.274,1
739,718 Erida (1911 MS),X,MBA,3.666064444788884,2.448133398558715,3.057098921673799,0.1991971927364614,10.071059,1952.372422952422,4.677604071319794e+16,3587506419800175.5,1.4423,70.911,1
740,578 Happelia (1905 RZ),Xc,MBA,3.279663278890554,2.221506859203912,2.750585069047233,0.1923511531408794,9.576495,1666.234216844511,4.799558228938607e+16,3885382504918631.0,1.21505,69.29,1
741,1603 Neva (1926 VH),Ch,MBA,3.017374223131016,2.491743120925124,2.75455867202807,0.09541112838574822,10.231594,1669.846181425462,4.822395627061979e+16,3645911366084346.5,1.51178,39.564,1
742,1266 Tone (1927 BD),P,OMB,3.531921104064083,3.188127787798737,3.36002444593141,0.0511593474686827,12.220621,2249.635115876535,4.853117259194467e+16,3055310825750893.0,2.20858,75.47,1
743,1017 Jacqueline (1924 QL),C,MBA,2.810004155369498,2.400545521919723,2.605274838644611,0.07858261772926714,9.996524,1535.955893180565,5.040618224125603e+16,3907052916392185.5,1.41657,40.152,1
745,499 Venusia (1902 KX),P,OMB,4.870382072219453,3.141811431684131,4.006096751951792,0.2157424979430606,10.833672,2928.73837372627,5.220451533148957e+16,3699845080180990.5,2.15619,77.328,1
746,1484 Postrema (1938 HC),B,MBA,3.295728416951632,2.18106220052825,2.738395308739941,0.2035254393085215,10.672484,1655.170129287659,5.301493455183386e+16,3842643734903487.0,1.21846,40.871,1
747,634 Ute (1907 ZN),X,MBA,3.608579946504275,2.495140081196925,3.0518600138506,0.1824198784108872,10.596013,1947.35594353196,5.319576575509164e+16,3874412779415660.5,1.50185,74.017,1
748,515 Athalia (1903 ME),Cb,MBA,3.667070931784312,2.572666425499061,3.119868678641687,0.175392719856678,10.08594,2012.810540395862,5.4341627405301976e+16,4159183992617118.5,1.58602,41.19,1
749,781 Kartvelia (1914 UF),Xc,OMB,3.592980357292839,2.841057130405445,3.217018743849142,0.1168664665577489,12.036712,2107.554499124302,5.5957026183523976e+16,3580349836213680.5,1.83428,72.927,1
750,688 Melanie (1909 HH),C,MBA,3.075472170270997,2.320764499911484,2.698118335091241,0.1398581486482489,10.065731,1618.787777661835,5.611521687831781e+16,4316420609725258.0,1.31711,41.614,1
751,1512 Oulu (1939 FE),P,OMB,4.52918907664766,3.389617381325491,3.959403228986575,0.1439070018152517,11.294703,2877.683497359387,5.6135182809938024e+16,3814436168135281.5,2.38242,79.222,1
752,626 Notburga (1907 XO),Xc,MBA,3.197918370299529,1.948050858528801,2.572984614414165,0.242882818802884,11.654631,1507.489204707744,5.667133311998022e+16,3765656276683635.5,0.997854,73.236,1
753,1754 Cunningham (1935 FE),P,OMB,4.612842391313602,3.273293840025661,3.943068115669631,0.1698611984363922,11.572067,2859.893404001471,5.677103982615862e+16,3765459890517935.0,2.28487,79.52,1
754,1128 Astrid (1929 EB),C,MBA,2.912231340083459,2.660991992079482,2.78661166608147,0.04507972012427354,10.167918,1699.077165475071,5.707944951988394e+16,4341383887899615.5,1.64431,41.851,1
755,729 Watsonia (1912 OD),L,MBA,3.0284470049638,2.490010291907331,2.759228648435566,0.09757015123805574,11.392089,1674.094473495328,5.735456196380617e+16,3890396464047149.0,1.56469,50.025,1
756,558 Carmen (1905 QB),M,MBA,3.030688857812704,2.782986463417206,2.906837660614955,0.04260685035006315,10.707277,1810.212644691374,5.746024092539439e+16,4143399913923531.0,1.80799,54.811,1
758,1212 Francette (1931 XC),X,OMB,4.705442118170645,3.197376506267102,3.951409312218874,0.1908262967392644,11.122936,2868.972962193927,5.848943616024402e+16,4037082317906955.5,2.2118,76.395,1
759,1082 Pirola (1927 UC),C,MBA,3.686000698242085,2.554685334525326,3.120343016383706,0.1812806088588118,10.05423,2013.269592551827,6.022892695392003e+16,4624761145073174.0,1.544,42.607,1
760,613 Ginevra (1906 VP),P,MBA,3.090908469127271,2.753256505822485,2.922082487474878,0.05777591234198329,10.606839,1824.471711819047,6.076791118847066e+16,4423445029069100.5,1.77386,81.344,1
761,701 Oriola (1910 KN),C,MBA,3.115376224909711,2.91295287298419,3.014164548946951,0.03357868302117773,10.815572,1911.388035799258,6.1665094335800056e+16,4398248806569848.5,1.908,42.943,1
762,767 Bondia (1913 SX),B,MBA,3.690287662508597,2.554285272875538,3.122286467692067,0.181918347561614,10.064261,2015.150780250367,6.190688533472998e+16,4748721871030866.0,1.54839,43.039,1
763,866 Fatme (1917 BQ),X,MBA,3.286668250425416,2.960669431574482,3.123668840999949,0.05218203904524259,10.99179,2016.489221962688,6.2400053294079336e+16,4375640252174788.0,1.97045,78.061,1
764,1114 Lorraine (1928 WA),Xc,MBA,3.316151910796009,2.876431669675414,3.096291790235712,0.0710075585426528,11.047488,1990.037447157466,6.241501929585869e+16,4355407329252794.0,1.88679,75.631,1
765,1171 Rusthawelia (1930 TA),P,MBA,3.793319020126892,2.562794450081308,3.1780567351041,0.1935970111001302,10.097882,2069.383089938079,6.277298213572158e+16,4797378557359287.0,1.57568,82.229,1
766,598 Octavia (1906 UC),X,MBA,3.45163500353967,2.071089141569469,2.76136207255457,0.2499755239799179,9.794873,1676.036453086934,6.282307590891802e+16,4969972184897433.0,1.11086,78.237,1
767,1024 Hale (A923 YO13),Ch,MBA,3.50975848232924,2.230966092788542,2.870362287558891,0.2227580112593124,10.589696,1776.247582942796,6.310203707518861e+16,4605762961231992.0,1.26941,43.274,1
768,383 Janina (1894 AU),B,MBA,3.664720952177239,2.614734917847214,3.139727935012226,0.1672097162657401,10.166438,2032.059650724874,6.3838250008350744e+16,4845754719696647.0,1.62702,43.482,1
769,559 Nanon (1905 QD),Xk,MBA,2.890119893530834,2.533327214686997,2.711723554108915,0.06578706710409506,10.364352,1631.047267480683,6.6714125780876504e+16,4979587332475469.0,1.53101,79.82,1
770,395 Delia (1894 BK),Ch,MBA,3.021059044178952,2.546904896701168,2.78398197044006,0.08515754636924501,10.032159,1696.672631543669,6.719002117016087e+16,5181458102561573.0,1.53041,44.189,1
771,779 Nina (1914 UB),X,MBA,3.269207647256377,2.056747293765123,2.66297747051075,0.2276512600872115,10.033259,1587.265823211,6.8617526902801816e+16,5299548666295283.0,1.07436,80.572,1
772,2152 Hannibal (1978 WK),Ch,MBA,3.813607390504355,2.436837244756591,3.125222317630473,0.2202675531242885,10.681374,2017.99368281542,6.88919637756915e+16,4975783714561539.0,1.46027,44.559,1
774,1323 Tugela (1934 LD),Xc,OMB,3.707014058008404,2.750250451396283,3.228632254702343,0.1481685635176695,11.830056,2118.977272297036,6.92455176646913e+16,4508395772806561.0,1.78002,78.295,1
775,606 Brangane (1906 VB),K,MBA,3.156825925700589,2.017627407141213,2.587226666420901,0.2201582361037024,9.298081,1520.022949846048,6.981795582672895e+16,5837856577365169.0,1.03284,35.758,1
776,526 Jena (1904 NQ),B,MBA,3.539836349834391,2.703995251638613,3.121915800736502,0.1338666946108207,10.292937,2014.791943396418,7.000825454455841e+16,5247484781971569.0,1.71842,44.84,1
777,1107 Lictoria (1929 FB),Xc,MBA,3.579038896063059,2.788616843835727,3.183827869949393,0.1241307766176278,10.622654,2075.022436554105,7.134656804723493e+16,5177365925067804.0,1.8059,79.079,1
778,856 Backlunda (1916 S30),C,MBA,2.725648260319978,2.146268920192897,2.435958590256437,0.1189222473741001,10.174478,1388.683511062194,7.310300898963672e+16,5574388231394201.0,1.1964,45.449,1
779,907 Rhoda (1918 EU),Xk,MBA,3.253656207404297,2.352557692951564,2.80310695017793,0.1607320966464613,11.360134,1714.185942202777,7.409157585788803e+16,5039323884134049.0,1.46204,82.66,1
780,348 May (1892 R),X,MBA,3.176811225515528,2.759203449278194,2.968007337396861,0.07035154040481642,10.78573,1867.651677487272,7.452265303963485e+16,5332177740950569.0,1.77728,82.82,1
783,1579 Herrick (1948 SB),C,OMB,3.87263976970592,3.005580253732161,3.439110011719041,0.1260587060342916,11.031027,2329.525825834398,8.045908717923107e+16,5612244681211111.0,2.039,46.925,1
784,1015 Christa (1924 QF),Xc,OMB,3.485061274101274,2.924355645307379,3.204708459704326,0.0874815347236963,10.994905,2095.468887738922,8.057130381028517e+16,5645726157483668.0,1.95242,82.35,1
785,924 Toni (1919 GC),X,MBA,3.392975917372532,2.489897565239526,2.941436741306029,0.1535097354723373,10.277836,1842.628126797919,8.196502587604026e+16,6161036093514016.0,1.49522,85.49,1
787,1271 Isergina (1931 TN),C,MBA,3.518543027916949,2.763302741769329,3.140922884843139,0.1202258561953419,10.561191,2033.219834223181,8.357977908014906e+16,6102372669090839.0,1.7807,47.524,1
789,611 Valeria (1906 VL),L,MBA,3.34203967423566,2.61255678181566,2.97729822802566,0.1225075280590456,10.929157,1876.428131505947,8.695307092474923e+16,6139773966537004.0,1.66782,57.468,1
790,910 Anneliese (1919 FB),Ch,MBA,3.376135742932683,2.475441427852197,2.92578858539244,0.1539233421678819,10.270865,1827.943797749155,8.933115607645874e+16,6720131719413589.0,1.4649,48.59,1
791,785 Zwetana (1914 UN),Cb,MBA,3.109802962962996,2.027650524472667,2.568726743717832,0.2106398512681192,9.73213,1503.748779366198,9.408482914735907e+16,7502636325963869.0,1.04599,49.46,1
